 Aerosmith, 2,  For all the rest of time  
 Aerosmith, 2,  Yeah yeah yeah yeah yeah  Chorus repeated 2 times  Don't wanna close my eyes  
 Aerosmith, 2,  Don't wanna fall asleep yeah  
 Aerosmith, 2,  I don't wanna miss a thing I could stay awake just to hear you breathing  
 Aerosmith, 2,  Watch you smile while you are sleeping  
 Aerosmith, 2,  While you're far away and dreaming I could spend my life in this sweet surrender  
 Aerosmith, 2,  I could stay lost in this moment forever  
 Aerosmith, 2,  Ooh every moment spent with you is a moment I treasure Don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Lying close to you feeling your heart beating  
 Aerosmith, 2,  And I'm wondering what you're dreaming  
 Aerosmith, 2,  Wondering if it's me you're seeing Then I kiss your eyes  
 Aerosmith, 2,  And thank God we're together  
 Aerosmith, 2,  And I just want to stay with you in this moment forever  
 Aerosmith, 2,  Forever and ever I don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing And I don't want to miss one smile  
 Aerosmith, 2,  I don't want to miss one kiss  
 Aerosmith, 2,  Well I just want to be with you right here with you  
 Aerosmith, 2,  Just like this I just want to hold you close  
 Aerosmith, 2,  I feel your heart so close to mine  
 Aerosmith, 2,  And just stay here in this moment  
 Aerosmith, 2,  For all of the rest of time  
 Aerosmith, 2,  Yeah-yeah-yeah-yeah-yeah  Don't want to close my eyes  
 Aerosmith, 2,  Don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing I don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep yeah  
 Aerosmith, 2,  I don't want to miss a thing Backstroke lover  
 Aerosmith, 2,  Always hidin neath the covers  
 Aerosmith, 2,  Til I talked to your daddy he say He said You ain t seen nothin   
 Aerosmith, 2,  Til you re down on a muffin  
 Aerosmith, 2,  Then you re sure to be a-changin  your ways  I met a cheerleader  
 Aerosmith, 2,  Was a real young bleeder  
 Aerosmith, 2,  Oh the times I could reminisce Cause the best things of lovin  
 Aerosmith, 2,  With her sister and her cousin  
 Aerosmith, 2,  Only started with a little kiss  
 Aerosmith, 2,  Like this Seesaw swingin  with the boys in the school  
 Aerosmith, 2,  And your feet flyin  up in the air  
 Aerosmith, 2,  Singing Hey diddle diddle  
 Aerosmith, 2,  With your kitty in the middle  
 Aerosmith, 2,  Of the swing like you didn t care So I took a big chance  
 Aerosmith, 2,  At the high school dance  
 Aerosmith, 2,  With a missy who was ready to play  
 Aerosmith, 2,  Wasn't me she was foolin  
 Aerosmith, 2,  Cause she knew what she was doin  
 Aerosmith, 2,  And I knowed love was here to stay  
 Aerosmith, 2,  When she told me to Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Just gimme a kiss  
 Aerosmith, 2,  Like this  Schoolgirl sweetie with a classy kinda sassy  
 Aerosmith, 2,  Little skirt's climbin way up the knee  
 Aerosmith, 2,  There was three young ladies in the school gym locker  
 Aerosmith, 2,  When I noticed they was lookin at me I was a high school loser never made it with a lady  
 Aerosmith, 2,  Til the boys told me somethin I missed  
 Aerosmith, 2,  Then my next door neighbor with a daughter had a favor  
 Aerosmith, 2,  So I gave her just a little kiss  
 Aerosmith, 2,  Like this Seesaw swingin  with the boys in the school  
 Aerosmith, 2,  And your feet flyin  up in the air  
 Aerosmith, 2,  Singing Hey diddle diddle  
 Aerosmith, 2,  With your kitty in the middle  
 Aerosmith, 2,  Of the swing like you didn t care So I took a big chance  
 Aerosmith, 2,  At the high school dance  
 Aerosmith, 2,  With a missy who was ready to play  
 Aerosmith, 2,  Wasn't me she was foolin  
 Aerosmith, 2,  Cause she knew what she was doin  
 Aerosmith, 2,  When she told me how to walk this way  
 Aerosmith, 2,  She told me to Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Walk this way  
 Aerosmith, 2,  Just gimme a kiss  
 Aerosmith, 2,  Like this  There was a time  
 Aerosmith, 2,  When I was so broken hearted  
 Aerosmith, 2,  Love wasn't much of a friend of mine  
 Aerosmith, 2,  The tables have turned yeah Cause me and them ways have parted  
 Aerosmith, 2,  That kind of love was the killin kind  
 Aerosmith, 2,  Now listen  
 Aerosmith, 2,  All I want is someone I can't resist  
 Aerosmith, 2,  I know all I need to know by the way that I got kissed  
 Aerosmith, 2,  I was cryin when I met you  
 Aerosmith, 2,  Now I'm tryin to forget you  
 Aerosmith, 2,  Love is sweet misery  
 Aerosmith, 2,  I was cryin just to get you  
 Aerosmith, 2,  Now I'm dyin cause I let you  
 Aerosmith, 2,  Do what you do - down on me  
 Aerosmith, 2,  Now there's not even breathin room  
 Aerosmith, 2,  Between pleasure and pain  
 Aerosmith, 2,  Yeah you cry when we're makin love  
 Aerosmith, 2,  Must be one and the same  
 Aerosmith, 2,  It's down on me  
 Aerosmith, 2,  Yeah I got to tell you one thing  
 Aerosmith, 2,  It's been on my mind  
 Aerosmith, 2,  Girl I gotta say  
 Aerosmith, 2,  We're partners in crime  
 Aerosmith, 2,  You got that certain something  
 Aerosmith, 2,  What you give to me  
 Aerosmith, 2,  Takes my breath away  
 Aerosmith, 2,  Now the word out on the street  
 Aerosmith, 2,  Is the devil's in your kiss  
 Aerosmith, 2,  If our love goes up in flames  
 Aerosmith, 2,  It's a fire I can't resist  
 Aerosmith, 2,  I was cryin when I met you  
 Aerosmith, 2,  Now I'm tryin to forget you  
 Aerosmith, 2,  Your love is sweet misery  
 Aerosmith, 2,  I was cryin just to get you  
 Aerosmith, 2,  Now I'm dyin cause I let you  
 Aerosmith, 2,  Do what you do to me  
 Aerosmith, 2,  Cause what you got inside  
 Aerosmith, 2,  Ain't where your love should stay  
 Aerosmith, 2,  Yeah our love sweet love ain't love  
 Aerosmith, 2,  If you give your heart away  
 Aerosmith, 2,  I was cryin when I met you  
 Aerosmith, 2,  Now I'm tryin to forget you  
 Aerosmith, 2,  Your love is sweet misery  
 Aerosmith, 2,  I was cryin just to get you  
 Aerosmith, 2,  Now I'm dyin just to let you  
 Aerosmith, 2,  Do what you do what you do down to me  
 Aerosmith, 2,  baby baby baby  
 Aerosmith, 2,  I was cryin when I met you  
 Aerosmith, 2,  Now I'm tryin to forget you  
 Aerosmith, 2,  Your love is sweet misery  
 Aerosmith, 2,  I was cryin when I met you  
 Aerosmith, 2,  Now I'm dyin cause I let you  
 Aerosmith, 2,  Do what you do down to down to down to down to  
 Aerosmith, 2,  I was cryin when I met you  
 Aerosmith, 2,  Now I'm dyin to forget you  
 Aerosmith, 2,  Your love is sweet  
 Aerosmith, 2,  I was cryin when I met you Sweet Emotion Sweet Emotion You talk about things that nobody cares  
 Aerosmith, 2,  You're wearing out things that nobody wears  
 Aerosmith, 2,  You're calling my name but I gotta make clear  
 Aerosmith, 2,  I can't say baby where I'll be in a year  
 Aerosmith, 2,  When Some Sweet Talkin Mama with a face like a gent Said my get up and go musta got up and went  
 Aerosmith, 2,  Well I got good news she's a real good liar Cause the backstage boogie set your pants on fire Sweet Emotion Sweet Emotion When I pulled into town in a police car Your daddy said I took it just a little too far  
 Aerosmith, 2,  You're telling me things but your girlfriend lied  
 Aerosmith, 2,  You can't catch me cause the rabbit done died  
 Aerosmith, 2,  Yes it did  
 Aerosmith, 2,  You stand in the front just a shakin your ass  
 Aerosmith, 2,  I'll take you backstage you can drink from my glass  
 Aerosmith, 2,  I'll talk about somethin you can sure understand  
 Aerosmith, 2,  Cause a month on the road and I'll be eaten from your hand It ain't easy  
 Aerosmith, 2,  Livin like a gypsy  
 Aerosmith, 2,  Tell ya honey how I feel  
 Aerosmith, 2,  I've been dreamin Floatin down the stream n  
 Aerosmith, 2,  Losin touch with all that's real  
 Aerosmith, 2,  Whole earth lover  
 Aerosmith, 2,  Keepin under cover Never know where ya been  
 Aerosmith, 2,  You've been fadin  
 Aerosmith, 2,  Always out paradin  
 Aerosmith, 2,  Keep in touch with Mama Kin Well you've always got your tail on the wag  
 Aerosmith, 2,  Shootin fire from your mouth  
 Aerosmith, 2,  Just like a dragon  
 Aerosmith, 2,  You act like a perpertual drag You better check it out  
 Aerosmith, 2,  Cause someday soon you'll have to  
 Aerosmith, 2,  Climb back on the wagon  
 Aerosmith, 2,  It ain't easy Livin like you wanna  
 Aerosmith, 2,  It's so hard to find peace of mind  
 Aerosmith, 2,  Yes it is  
 Aerosmith, 2,  The way I see it You gotta say shit  
 Aerosmith, 2,  But don't forget to drop me a line  
 Aerosmith, 2,  Said you're bald as an egg when you're eighteen  
 Aerosmith, 2,  Workin for your dad is just a drag You still stuff your mouth with your dreams  
 Aerosmith, 2,  You better check it out  
 Aerosmith, 2,  Cause someday soon you'll have to  
 Aerosmith, 2,  Climb back on the wagon Keep in touch with Mama Kin  
 Aerosmith, 2,  Tell her where you've gone and been  
 Aerosmith, 2,  Livin out your fantasy  
 Aerosmith, 2,  Sleepin late and smokin tea Keep in touch with Mama Kin  
 Aerosmith, 2,  Tell her where you've gone and been  
 Aerosmith, 2,  Livin out your fantasy  
 Aerosmith, 2,  Sleepin late and smokin tea It ain't easy  
 Aerosmith, 2,  Livin like you wanna  
 Aerosmith, 2,  It's so hard to find peace of mind  
 Aerosmith, 2,  Yes it is  
 Aerosmith, 2,  The way I see it  
 Aerosmith, 2,  You gotta say shit  
 Aerosmith, 2,  But don't forget to drop me a line  
 Aerosmith, 2,  Said you're bald as an egg at eighteen  
 Aerosmith, 2,  Workin for your dad is just a drag  
 Aerosmith, 2,  You still stuff your mouth with your dream  
 Aerosmith, 2,  You better check it out  
 Aerosmith, 2,  Cause someday soon you'll have to  
 Aerosmith, 2,  Climb back on the wagon  
 Aerosmith, 2,  Keep in touch with Mama Kin  
 Aerosmith, 2,  Tell her where you've gone and been  
 Aerosmith, 2,  Livin out your fantasy  
 Aerosmith, 2,  Sleepin late and smokin tea  
 Aerosmith, 2,  Keep in touch with Mama Kin  
 Aerosmith, 2,  Tell her where you've gone and been  
 Aerosmith, 2,  Livin out your fantasy  
 Aerosmith, 2,  Sleepin late and smokin tea Here come ol flat top  
 Aerosmith, 2,  he come grooving up slowly  
 Aerosmith, 2,  he got joo joo eye-ball  
 Aerosmith, 2,  he one holy roller  
 Aerosmith, 2,  he got hair down to his knee  
 Aerosmith, 2,  got to be a joker he just do what he please  
 Aerosmith, 2,  He wear no shoeshine  
 Aerosmith, 2,  he got toe jam football  
 Aerosmith, 2,  he got monkey finger  
 Aerosmith, 2,  he shoot coca-cola  
 Aerosmith, 2,  he say i know you you know me  one thing i can tell you  
 Aerosmith, 2,  is you got to be free  
 Aerosmith, 2,  come together right now over me  He bag production  
 Aerosmith, 2,  he got walrus gumboot  
 Aerosmith, 2,  he got o-no side board  
 Aerosmith, 2,  he one spinal cracker  
 Aerosmith, 2,  he got feet down below his knee  
 Aerosmith, 2,  hold you in his armchair  you can feel his disease  
 Aerosmith, 2,  come together right now over me  
 Aerosmith, 2,  He roller coaster  he got early warning  
 Aerosmith, 2,  he got muddy water  
 Aerosmith, 2,  he one mojo filter  
 Aerosmith, 2,  he say one and one and one is three  
 Aerosmith, 2,  got to be good looking  
 Aerosmith, 2,  cause he so hard to see  
 Aerosmith, 2,  come together right now over me  
 Aerosmith, 2,  Come together  
 Aerosmith, 2,  come together  
 Aerosmith, 2,  come together  
 Aerosmith, 2,  come together Come ere baby  
 Aerosmith, 2,  You know you drive me up the wall  
 Aerosmith, 2,  The way you make good on all the nasty tricks you pull  
 Aerosmith, 2,  Seems like we're makin up more than we're makin love  
 Aerosmith, 2,  And it always seems you got someone on your mind other than me  
 Aerosmith, 2,  Girl you got to change your crazy ways  
 Aerosmith, 2,  You hear me  
 Aerosmith, 2,  Say you're leavin on the seven-thirty train  
 Aerosmith, 2,  And that you're headin out to Hollywood  
 Aerosmith, 2,  Girl you been givin me the line so many times  
 Aerosmith, 2,  It kinda gets like feelin bad looks good yeah  
 Aerosmith, 2,  That kinda lovin  
 Aerosmith, 2,  Turns a man to a slave  
 Aerosmith, 2,  That kinda lovin  
 Aerosmith, 2,  Sends a man right to his grave  
 Aerosmith, 2,  I go crazy crazy  
 Aerosmith, 2,  Baby I go crazy  
 Aerosmith, 2,  You turn it on then you're gone  
 Aerosmith, 2,  Yeah you drive me  
 Aerosmith, 2,  Crazy crazy  
 Aerosmith, 2,  Crazy for you baby  
 Aerosmith, 2,  What can I do honey  
 Aerosmith, 2,  I feel like the color blue  
 Aerosmith, 2,  You're packin up your stuff and talkin like it's tough  
 Aerosmith, 2,  And tryin to tell me that it's time to go yeah  
 Aerosmith, 2,  But I know you ain't wearin nothin underneath that overcoat whoa  
 Aerosmith, 2,  And it's all a show yeah  
 Aerosmith, 2,  That kinda lovin  
 Aerosmith, 2,  Makes me wanna pull down the shade yeah  
 Aerosmith, 2,  That kinda lovin  
 Aerosmith, 2,  Yeah now I'm never never never never gonna be the same  
 Aerosmith, 2,  I go crazy crazy  
 Aerosmith, 2,  Baby I go crazy  
 Aerosmith, 2,  You turn it on then you're gone  
 Aerosmith, 2,  Yeah you drive me  
 Aerosmith, 2,  Crazy crazy  
 Aerosmith, 2,  Crazy for you baby  
 Aerosmith, 2,  What can I do honey  
 Aerosmith, 2,  I feel like the color blue  
 Aerosmith, 2,  I'm losin my mind girl  
 Aerosmith, 2,  Cause I'm goin crazy  
 Aerosmith, 2,  I need your love honey  
 Aerosmith, 2,  I need your love  
 Aerosmith, 2,  Crazy crazy  
 Aerosmith, 2,  Crazy for you baby  
 Aerosmith, 2,  I'm losin my mind girl  
 Aerosmith, 2,  Cause I'm goin crazy  
 Aerosmith, 2,  Crazy crazy  
 Aerosmith, 2,  Crazy for you baby  
 Aerosmith, 2,  You turn it on then you're gone  
 Aerosmith, 2,  Yeah you drive me There goes my old girlfriend there's another diamond ring  
 Aerosmith, 2,  And uh all those late night promises I guess they don't mean a thing  
 Aerosmith, 2,  So baby what's the story  
 Aerosmith, 2,  Did you find another man  
 Aerosmith, 2,  Is it easy to sleep in the bed that we made  
 Aerosmith, 2,  When you don't look back I guess the feelings start to fade away  
 Aerosmith, 2,  I used to feel your fire  
 Aerosmith, 2,  But now it's cold inside  
 Aerosmith, 2,  And you're back on the street like you didn't miss a beat yeah Tell me what it takes to let you go  
 Aerosmith, 2,  Tell me how the pain's supposed to go  
 Aerosmith, 2,  Tell me how it is that you can sleep in the night without thinking you lost  
 Aerosmith, 2,  Ev'rything that was good in your life to the toss of the dice  
 Aerosmith, 2,  Tell me what it takes to let you go Yeah  
 Aerosmith, 2,  Girl before I met you I was F I N E Fine  
 Aerosmith, 2,  But your love made me a prisoner yeah my heart's been doing time  
 Aerosmith, 2,  You spent me up like money then you hung me out to dry  
 Aerosmith, 2,  It was easy to keep all your lies in disguise  
 Aerosmith, 2,  Cause you had me in deep with the devil in your eyes  
 Aerosmith, 2,  Tell me what it takes to let you go  
 Aerosmith, 2,  Tell me how the pain's supposed to go  
 Aerosmith, 2,  Tell me how it is that you can sleep in the night without thinking you lost  
 Aerosmith, 2,  Ev'rything that was good in your life to the toss of the dice  
 Aerosmith, 2,  Tell me what it takes to let you go  
 Aerosmith, 2,  Guitar  
 Aerosmith, 2,  Tell me that you're happy that you're on your own Yeah yeah  
 Aerosmith, 2,  Yeah tell me that it's better when you're all alone  
 Aerosmith, 2,  Tell me that your body doesn't miss my touch  
 Aerosmith, 2,  Tell me that my lovin didn't mean that much  
 Aerosmith, 2,  Tell me you ain't dyin when you're cryin for me  
 Aerosmith, 2,  Tell me what it takes to let you go  
 Aerosmith, 2,  Tell me how the pain's supposed to go  
 Aerosmith, 2,  Uh tell me how it is that you can sleep in the night without thinkin you lost  
 Aerosmith, 2,  Ev'rything that was good in your life to the toss of the dice  
 Aerosmith, 2,  Tell me who's to blame for thinkin twice  
 Aerosmith, 2,  No no no no  
 Aerosmith, 2,  Cause I don't wanna burn in paradise  
 Aerosmith, 2,  Oo Let go Let go Let go  
 Aerosmith, 2,  I don't wanna burn in paradise  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 2,  Let it go let it go let it go let it go let it go let it go let it go I could stay awake just to hear you breathing  
 Aerosmith, 2,  Watch you smile while you are sleeping  
 Aerosmith, 2,  While you're far away and dreaming I could spend my life in this sweet surrender  
 Aerosmith, 2,  I could stay lost in this moment forever  
 Aerosmith, 2,  Ooh every moment spent with you is a moment I treasure Don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Lying close to you feeling your heart beating  
 Aerosmith, 2,  And I'm wondering what you're dreaming  
 Aerosmith, 2,  Wondering if it's me you're seeing Then I kiss your eyes  
 Aerosmith, 2,  And thank God we're together  
 Aerosmith, 2,  And I just want to stay with you in this moment forever  
 Aerosmith, 2,  Forever and ever I don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing And I don't want to miss one smile  
 Aerosmith, 2,  I don't want to miss one kiss  
 Aerosmith, 2,  Well I just want to be with you right here with you  
 Aerosmith, 2,  Just like this I just want to hold you close  
 Aerosmith, 2,  I feel your heart so close to mine  
 Aerosmith, 2,  And just stay here in this moment  
 Aerosmith, 2,  For all of the rest of time  
 Aerosmith, 2,  Yeah-yeah-yeah-yeah-yeah  Don't want to close my eyes  
 Aerosmith, 2,  Don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing I don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't want to miss a thing Don't want to close my eyes  
 Aerosmith, 2,  I don't want to fall asleep yeah  
 Aerosmith, 2,  I don't want to miss a thing I'm alone  
 Aerosmith, 2,  yeah I don't know if I can face the night  
 Aerosmith, 2,  I'm in tears  
 Aerosmith, 2,  and the cryin that I do is for you  
 Aerosmith, 2,  I want your love  
 Aerosmith, 2,  Let's break the walls between us  
 Aerosmith, 2,  Don't make it tough  
 Aerosmith, 2,  I'll put away my pride  
 Aerosmith, 2,  Enough's enough  
 Aerosmith, 2,  I've suffered and I've seen the light Baby you're my angel  
 Aerosmith, 2,  Come and save me tonight  
 Aerosmith, 2,  You're my angel  
 Aerosmith, 2,  Come and make it all right  
 Aerosmith, 2,  Don't know what I'm gonna do about this feeling inside  
 Aerosmith, 2,  Yes it's true  
 Aerosmith, 2,  loneliness took me for a ride  
 Aerosmith, 2,  Without your love  
 Aerosmith, 2,  I'm nothing but a beggar  
 Aerosmith, 2,  Without your love  
 Aerosmith, 2,  a dog without a bone  
 Aerosmith, 2,  What can I do  
 Aerosmith, 2,  I'm sleepin in this bed alone  
 Aerosmith, 2,  Baby you're my angel Come and save me tonight  
 Aerosmith, 2,  You're my angel  
 Aerosmith, 2,  Come and make it all right  
 Aerosmith, 2,  Come and save me tonight  
 Aerosmith, 2,  You're the reason I live  
 Aerosmith, 2,  You're the reason I die You're the reason I give  
 Aerosmith, 2,  when I break down and cry  
 Aerosmith, 2,  Don't need no reason why  
 Aerosmith, 2,  Baby baby baby  
 Aerosmith, 2,  You're my angel Come and save me tonight  
 Aerosmith, 2,  You're my angel  
 Aerosmith, 2,  Come and make it alright  
 Aerosmith, 2,  You're my angel  
 Aerosmith, 2,  Come and save me tonight You're my angel  
 Aerosmith, 2,  Come and take me alright  
 Aerosmith, 2,  Come and save me tonight  
