 Oasis, 1,  They only seem to come and go away Hey hey  Stand by me nobody knows the way it's gonna be  
 Oasis, 1,  Stand by me nobody knows the way it's gonna be  
 Oasis, 1,  Stand by me nobody knows the way it's gonna be  
 Oasis, 1,  Stand by me nobody knows yeah nobody knows the way it's gonna be I would like to leave this city  
 Oasis, 1,  This old town don't smell too pretty and  
 Oasis, 1,  I can feel the warning signs running around my mind  
 Oasis, 1,  And when I leave this island I'll book myself into a soul asylum  
 Oasis, 1,  Cos I can feel the warning signs running around my mind  
 Oasis, 1,  So here I go I'm still scratching around in the same old hole  
 Oasis, 1,  My body feels young but my mind is very old  
 Oasis, 1,  So what do you say  
 Oasis, 1,  You can give me the dreams that are mine anyway  
 Oasis, 1,  You're half the world away  
 Oasis, 1,  Half the world away  
 Oasis, 1,  Half the world away  
 Oasis, 1,  I've been lost I've been found but I don't feel down And when I leave this planet  
 Oasis, 1,  You know I'd stay but I just can't stand it and  
 Oasis, 1,  I can feel the warning signs running around my mind  
 Oasis, 1,  And if I could leave this spirit I'd find me a hole and I'll live in it and  
 Oasis, 1,  I can feel the warning signs running around my mind  
 Oasis, 1,  Here I go I'm still scratching around in the same old hole  
 Oasis, 1,  My body feels young but my mind is very old  
 Oasis, 1,  So what do you say  
 Oasis, 1,  You can give me the dreams that are mine anyway  
 Oasis, 1,  Half the world away  
 Oasis, 1,  Half the world away  
 Oasis, 1,  Half the world away  
 Oasis, 1,  I've been lost I've been found but I don't feel down  
 Oasis, 1,  No I don't feel down  
 Oasis, 1,  No I don't feel down  
 Oasis, 1,  I don't feel down  
 Oasis, 1,  I don't feel down  
 Oasis, 1,  I don't feel down  
 Oasis, 1,  I don't feel down How many special people change  
 Oasis, 1,  How many lives are living strange  
 Oasis, 1,  Where were you while we were getting high  
 Oasis, 1,  Slowly walking down the hall  
 Oasis, 1,  Faster than a cannon ball  
 Oasis, 1,  Where were you while we were getting high  Someday you will find me  
 Oasis, 1,  Caught beneath the landslide  
 Oasis, 1,  In a Champagne Supernova in the sky  
 Oasis, 1,  Someday you will find me  
 Oasis, 1,  Caught beneath the landslide  
 Oasis, 1,  In a Champagne Supernova  
 Oasis, 1,  A Champagne Supernova in the sky Wake up the dawn and ask her why  
 Oasis, 1,  A dreamer dreams she never dies  
 Oasis, 1,  Wipe that tear away now from your eye  
 Oasis, 1,  Slowly walking down the hall  
 Oasis, 1,  Faster than a cannon ball  
 Oasis, 1,  Where were you while we were getting high  Someday you will find me  
 Oasis, 1,  Caught beneath the landslide  
 Oasis, 1,  In a Champagne Supernova in the sky  
 Oasis, 1,  Someday you will find me  
 Oasis, 1,  Caught beneath the landslide  
 Oasis, 1,  In a Champagne Supernova  
 Oasis, 1,  A Champagne Supernova Cos people believe that they're  
 Oasis, 1,  Gonna get away for the summer  
 Oasis, 1,  But you and I we live and die  
 Oasis, 1,  The world's still spinning round  
 Oasis, 1,  We don't know why  
 Oasis, 1,  Why Why Why Why How many special people change  
 Oasis, 1,  How many lives are living strange  
 Oasis, 1,  Where were you while we were getting high  
 Oasis, 1,  Slowly walking down the hall  
 Oasis, 1,  Faster than a cannon ball  
 Oasis, 1,  Where were you while we were getting high  Someday you will find me  
 Oasis, 1,  Caught beneath the landslide  
 Oasis, 1,  In a Champagne Supernova in the sky  
 Oasis, 1,  Someday you will find me  
 Oasis, 1,  Caught beneath the landslide  
 Oasis, 1,  In a Champagne Supernova  
 Oasis, 1,  A Champagne Supernova Cos people believe that they're  
 Oasis, 1,  Gonna get away for the summer  
 Oasis, 1,  But you and I we live and die  
 Oasis, 1,  The world's still spinning round  
 Oasis, 1,  We don't know why  
 Oasis, 1,  Why Why Why Why How many special people change  
 Oasis, 1,  How many lives are living strange  
 Oasis, 1,  Where were you while we were getting high  
 Oasis, 1,  We were getting high  
 Oasis, 1,  We were getting high  
 Oasis, 1,  We were getting high  
 Oasis, 1,  We were getting high  
 Oasis, 1,  We were getting high  
 Oasis, 1,  We were getting high  
 Oasis, 1,  We were getting high  Maybe I don't really wanna know  
 Oasis, 1,  How your garden grows  
 Oasis, 1,  Cos I just want to fly  
 Oasis, 1,  Lately did you ever feel the pain  
 Oasis, 1,  In the morning rain  
 Oasis, 1,  As it soaks you to the bone Maybe I just want to fly  
 Oasis, 1,  I want to live I don't want to die  
 Oasis, 1,  Maybe I just want to breathe  
 Oasis, 1,  Maybe I just don't believe  
 Oasis, 1,  Maybe you're the same as me  
 Oasis, 1,  We see things they'll never see  
 Oasis, 1,  You and I are gonna live forever I said maybe I don't really wanna know  
 Oasis, 1,  How your garden grows  
 Oasis, 1,  Cos I just want to fly  
 Oasis, 1,  Lately did you ever feel the pain  
 Oasis, 1,  In the morning rain  
 Oasis, 1,  As it soaks you to the bone Maybe I will never be  
 Oasis, 1,  All the things that I want to be  
 Oasis, 1,  But now is not the time to cry  
 Oasis, 1,  Now's the time to find out why  
 Oasis, 1,  I think you're the same as me  
 Oasis, 1,  We see things they'll never see  
 Oasis, 1,  You and I are gonna live forever Maybe I don't really wanna know  
 Oasis, 1,  How your garden grows  
 Oasis, 1,  Cos I just want to fly  
 Oasis, 1,  Lately did you ever feel the pain  
 Oasis, 1,  In the morning rain  
 Oasis, 1,  As it soaks you to the bone Maybe I just want to fly  
 Oasis, 1,  I want to live I don't want to die  
 Oasis, 1,  Maybe I just want to breathe  
 Oasis, 1,  Maybe I just don't believe  
 Oasis, 1,  Maybe you're the same as me  
 Oasis, 1,  We see things they'll never see  
 Oasis, 1,  You and I are gonna live forever  
 Oasis, 1,  Gonna live forever  
 Oasis, 1,  Gonna live forever  
 Oasis, 1,  We're gonna live forever  
 Oasis, 1,  Gonna live forever  
 Oasis, 1,  Gonna live forever  
 Oasis, 1,  We're gonna live forever I need to be myself  
 Oasis, 1,  I can't be no one else  
 Oasis, 1,  I'm feeling supersonic  
 Oasis, 1,  Give me gin and tonic  
 Oasis, 1,  You can have it all but  
 Oasis, 1,  How much do you want it You make me laugh  
 Oasis, 1,  Give me your autograph  
 Oasis, 1,  Can I ride with you  
 Oasis, 1,  In your BMW  
 Oasis, 1,  You can sail with me  
 Oasis, 1,  In my yellow submarine You need to find out  
 Oasis, 1,  Cause no one's gonna tell you what I'm on about  
 Oasis, 1,  You need to find a way for what you wanna say  
 Oasis, 1,  But before tomorrow Cause my friend said he'd take you home  
 Oasis, 1,  Sits in a corner all alone  
 Oasis, 1,  He lives under a waterfall  
 Oasis, 1,  Nobody can see him  
 Oasis, 1,  Nobody can ever hear him call Nobody can ever hear him call  
 Oasis, 1,  You need to be yourself  
 Oasis, 1,  You can't be no one else  
 Oasis, 1,  I know a girl called Elsa  
 Oasis, 1,  She's into Alka Seltzer She sniffs it through a cane  
 Oasis, 1,  On a supersonic train  
 Oasis, 1,  And she makes me laugh  
 Oasis, 1,  I got her autograph  
 Oasis, 1,  She done it with a doctor  
 Oasis, 1,  On a helicopter She's sniffin in her tissue  
 Oasis, 1,  Sellin the Big Issue  
 Oasis, 1,  When she finds out  
 Oasis, 1,  No one's gonna tell her what I'm on about You need to find a way for what you wanna say  
 Oasis, 1,  But before tomorrow  
 Oasis, 1,  Cause my friend said he'd take you home  
 Oasis, 1,  Sits in a corner all alone  
 Oasis, 1,  He lives under a waterfall  
 Oasis, 1,  Nobody can see him  
 Oasis, 1,  Nobody can ever hear him call  
 Oasis, 1,  Nobody can ever hear him call Take the time to make some sense  
 Oasis, 1,  Of what you want to say  
 Oasis, 1,  And cast your words away upon the waves  
 Oasis, 1,  Sail them home with Acquiesce  
 Oasis, 1,  On a ship of hope today  
 Oasis, 1,  And as they land upon the shore  
 Oasis, 1,  Tell them not to fear no more  
 Oasis, 1,  Say it loud and sing it proud today  
 Oasis, 1,  And then  Dance if you want to dance  
 Oasis, 1,  Please brother take a chance  
 Oasis, 1,  You know they're gonna go  
 Oasis, 1,  Which way they wanna go  
 Oasis, 1,  All we know is that we don't know  
 Oasis, 1,  How it's gonna be  
 Oasis, 1,  Please brother let it be  
 Oasis, 1,  Life on the other hand won't make us understand  
 Oasis, 1,  We're all part of the masterplan Say it loud  
 Oasis, 1,  Sing it proud today  I'm not saying right is wrong  
 Oasis, 1,  It's up to us to make  
 Oasis, 1,  The best of all things that come our way  
 Oasis, 1,  Cause everything that's been has past  
 Oasis, 1,  The answer's in the looking glass  
 Oasis, 1,  There's four and twenty million doors  
 Oasis, 1,  On life's endless corridor  
 Oasis, 1,  Say it loud and sing it proud today We'll dance if they want to dance  
 Oasis, 1,  Please brother take a chance  
 Oasis, 1,  You know they're gonna go  
 Oasis, 1,  Which way they wanna go  
 Oasis, 1,  All we know is that we don't know  
 Oasis, 1,  How it's gonna be  
 Oasis, 1,  Please brother let it be  
 Oasis, 1,  Life on the other hand won't let you understand  
 Oasis, 1,  We're all part of the masterplan  
 Oasis, 1,  ooooooohhhhh  
 Oasis, 1,  ooooooohhhhh Hold up  
 Oasis, 1,  Hold on  
 Oasis, 1,  Don't be scared  
 Oasis, 1,  You'll never change what's been and gone May your smile may your smile  
 Oasis, 1,  Shine on shine on  
 Oasis, 1,  Don't be scared don't be scared  
 Oasis, 1,  Your destiny may keep you warm Cause all of the stars are fading away  
 Oasis, 1,  Just try not to worry you'll see them someday  
 Oasis, 1,  Take what you need and be on your way  
 Oasis, 1,  And stop crying your heart out Get up get up  
 Oasis, 1,  Come on come on  
 Oasis, 1,  Why're you scared I'm not scared  
 Oasis, 1,  You'll never change what's been and gone Cause all of the stars are fading away  
 Oasis, 1,  Just try not to worry you'll see them someday  
 Oasis, 1,  Take what you need and be on your way  
 Oasis, 1,  And stop crying your heart out Cause all of the stars are fading away  
 Oasis, 1,  Just try not to worry you'll see them someday  
 Oasis, 1,  Just take what you need and be on your way  
 Oasis, 1,  And stop crying your heart out We're all of the stars we're fading away  
 Oasis, 1,  Just try not to worry you'll see us some day  
 Oasis, 1,  Just take what you need and be on your way  
 Oasis, 1,  And stop crying your heart out Stop crying your heart out  
 Oasis, 1,  Stop crying your heart out  
 Oasis, 1,  Stop crying your heart out Cold and frosty morning  
 Oasis, 1,  There's not a lot to say  
 Oasis, 1,  About the things caught in my mind And as the day was dawning  
 Oasis, 1,  My plane flew away  
 Oasis, 1,  With all the things caught in my mind I don't wanna be there when you're coming down  
 Oasis, 1,  I don't wanna be there when you hit the ground So don't go away  
 Oasis, 1,  Say what you say  
 Oasis, 1,  Say that you'll stay  
 Oasis, 1,  Forever and a day  
 Oasis, 1,  In the time of my life  
 Oasis, 1,  cause I need more time  
 Oasis, 1,  Yes I need more time  
 Oasis, 1,  Just to make things right Damn my situation  
 Oasis, 1,  And the games I have to play  
 Oasis, 1,  With all the things caught in my mind Damn my education  
 Oasis, 1,  I can't find the words to say  
 Oasis, 1,  With all the things caught in my mind I don't wanna be there when you're coming down  
 Oasis, 1,  I don't wanna be there when you hit the ground So don't go away  
 Oasis, 1,  Say what you say  
 Oasis, 1,  Say that you'll stay  
 Oasis, 1,  Forever and a day  
 Oasis, 1,  In the time of my life  
 Oasis, 1,  cause I need more time  
 Oasis, 1,  Yes I need more time  
 Oasis, 1,  Just to make things right Me and you - what's going on  
 Oasis, 1,  All we seem to know is how to show  
 Oasis, 1,  The feelings that are wrong So don't go away  
 Oasis, 1,  Say what you say  
 Oasis, 1,  Say that you'll stay  
 Oasis, 1,  Forever and a day  
 Oasis, 1,  In the time of my life  
 Oasis, 1,  cause I need more time  
 Oasis, 1,  Yes I need more time just to make things right Yes I need more time just to make things right  
 Oasis, 1,  Yes I need more time just to make things right  
 Oasis, 1,  So don't go away Some might say that sunshine follows thunder  
 Oasis, 1,  Go and tell it to the man who cannot shine  
 Oasis, 1,  Some might say that we should never ponder  
 Oasis, 1,  On our thoughts today cause they hold away over time Some might say we will find a brighter day  
 Oasis, 1,  some might say we will find a brighter day Yeah  Cause I've been standing at the station  
 Oasis, 1,  in need of education in the rain  
 Oasis, 1,  You made no preparation  
 Oasis, 1,  for my reputation once again  
 Oasis, 1,  The sink is full of fishes  
 Oasis, 1,  She's got dirty dishes on the brain  
 Oasis, 1,  it was overflowing gently  
 Oasis, 1,  But it's all elementary my friend  
 Oasis, 1,  Some might say they don't believe in heaven  
 Oasis, 1,  Go and tell it to the man who lives in hell  
 Oasis, 1,  Some might say you get what you've been given If you don't get yours I won't get mine as well  
 Oasis, 1,  Some might say we will find a brighter day some might say we will find a brighter day Yeah  
 Oasis, 1,  Cause I've been standing at the station  
 Oasis, 1,  in need of education in the rain  
 Oasis, 1,  That made no preparation  
 Oasis, 1,  for my reputation once again  
 Oasis, 1,  The sink is full of fishes  
 Oasis, 1,  She's got dirty dishes on the brain  
 Oasis, 1,  And my dog's been itching Itching in the kitchen once again Some might say some might say  
 Oasis, 1,  some might say some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  You know what some might say  
 Oasis, 1,  you know what some might say  
 Oasis, 1,  Wooh  
 Oasis, 1,   It's a bit early in the midnight hour for me  
 Oasis, 1,  To go through all the things that I want to be  
 Oasis, 1,  I don't believe in everything I see  
 Oasis, 1,  You know I'm blind so why do you disagree Take me away cos I just don't want to stay  
 Oasis, 1,  And the lies you make me say  
 Oasis, 1,  Are getting deeper every day  
 Oasis, 1,  These are crazy days but they make me shine  
 Oasis, 1,  Time keeps rolling by All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You're gonna make a better day  
 Oasis, 1,  All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay Whatcha gonna do when the walls come falling down  
 Oasis, 1,  You never move you never make a sound  
 Oasis, 1,  Where you gonna swim with the riches that you found  
 Oasis, 1,  You're lost at sea well I hope that you drown Take me away cos I just don't want to stay  
 Oasis, 1,  And the lies you make me say  
 Oasis, 1,  Are getting deeper every day  
 Oasis, 1,  These are crazy days but they make me shine  
 Oasis, 1,  Time keeps rolling by All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You're gonna make a better day  
 Oasis, 1,  And All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay Na na na na na na na na na na na na na na na  
 Oasis, 1,  Na na na na na na na na na na na na na na na  
 Oasis, 1,  na  
 Oasis, 1,  na  
 Oasis, 1,  na na na na na na na na  
 Oasis, 1,  na na na na na na na na  
 Oasis, 1,  na na na na na na na na  
 Oasis, 1,  na na na na na na na na na na na na na  
 Oasis, 1,  All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You're gonna make a better day  
 Oasis, 1,  And All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay Cos All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You're gonna make a better day  
 Oasis, 1,  And All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay It's gonna be okay  
 Oasis, 1,  it's gonna be okay  
 Oasis, 1,  it's gonna be okay  
 Oasis, 1,  it's gonna be okay All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You're gonna make a better day  
 Oasis, 1,  Cos All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You're gonna make a better day  
 Oasis, 1,  And All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard You're gonna make a better day  
 Oasis, 1,  And All Around The World you've gotta spread the word  
 Oasis, 1,  Tell em what you've heard  
 Oasis, 1,  You know it's gonna be okay na na na na na na na na na na na na na  
 Oasis, 1,  na na na na na na na na na na na na na  
 Oasis, 1,  And I know what I know what I know what I know  
 Oasis, 1,  Yeah I know what I know it's gonna be okay And I know what I know what I know what I know  
 Oasis, 1,  Yeah I know what I know  
 Oasis, 1,  Please don't cry never say die  
 Oasis, 1,  So please don't cry never say die  
 Oasis, 1,  Please don't cry never say die  
 Oasis, 1,  Na na na na na na na na na na na na na na So Please don't cry never say die  
 Oasis, 1,  Na na na na na na na na na na na na na na  
 Oasis, 1,  So Please don't cry never say die I'm free to be whatever I  
 Oasis, 1,  Whatever I choose  
 Oasis, 1,  And I'll sing the blues if I want I'm free to say whatever I  
 Oasis, 1,  Whatever I like  
 Oasis, 1,  If it's wrong or right it's alright Always seems to me  
 Oasis, 1,  You only see what people want you to see  
 Oasis, 1,  How long's it gonna be Before we get on the bus  
 Oasis, 1,  And cause no fuss  
 Oasis, 1,  Get a grip on yourself  
 Oasis, 1,  It don't cost much Free to be whatever you  
 Oasis, 1,  Whatever you say  
 Oasis, 1,  If it comes my way it's alright You're free to be wherever you  
 Oasis, 1,  Wherever you please  
 Oasis, 1,  You can shoot the breeze if you want It always seems to me  
 Oasis, 1,  You only see what people want you to see  
 Oasis, 1,  How long's it gonna be Before we get on the bus  
 Oasis, 1,  And cause no fuss  
 Oasis, 1,  Get a grip on yourself  
 Oasis, 1,  It don't cost much  
 Oasis, 1,  I'm free to be whatever I  
 Oasis, 1,  Whatever I choose  
 Oasis, 1,  And I'll sing the blues if I want  
 Oasis, 1,  Here in my mind  
 Oasis, 1,  You know you might find  
 Oasis, 1,  Something that you  
 Oasis, 1,  You thought you once knew  
 Oasis, 1,  But now it's all gone  
 Oasis, 1,  And you know it's no fun  
 Oasis, 1,  Yeah I know it's no fun  
 Oasis, 1,  Oh I know it's no fun  
 Oasis, 1,  I'm free to be whatever I  
 Oasis, 1,  Whatever I choose  
 Oasis, 1,  And I'll sing the blues if I want  
 Oasis, 1,  I'm free to be whatever I  
 Oasis, 1,  Whatever I choose  
 Oasis, 1,  And I'll sing the blues if I want  
 Oasis, 1,  Whatever you do  
 Oasis, 1,  Whatever you say  
 Oasis, 1,  Yeah I know it's alright  
 Oasis, 1,  Whatever you do  
 Oasis, 1,  Whatever you say  
 Oasis, 1,  Yeah I know it's alright Sittin on my own chewin on a bone  
 Oasis, 1,  A thousand million miles from home  
 Oasis, 1,  When something hit me  
 Oasis, 1,  Somewhere right between the eyes Sleepin on a plane you know you can't complain  
 Oasis, 1,  You took your last chance once again  
 Oasis, 1,  I landed stranded  
 Oasis, 1,  Hardly even knew your name I wanna talk tonight  
 Oasis, 1,  Until the mornin light  
 Oasis, 1,  Bout how you saved my life  
 Oasis, 1,  You and me see how we are  
 Oasis, 1,  You and me see how we are All your dreams are made of strawberry lemonade  
 Oasis, 1,  And you make sure I eat today  
 Oasis, 1,  You take me walking  
 Oasis, 1,  To where you played when you were young I'll never say that I won't ever make you cry  
 Oasis, 1,  And this I say I don't know why  
 Oasis, 1,  I know I'm leaving  
 Oasis, 1,  But I'll be back another day I wanna talk tonight  
 Oasis, 1,  Until the mornin light  
 Oasis, 1,  Bout how you saved my life  
 Oasis, 1,  I wanna talk tonight  
 Oasis, 1,  Bout how you saved my life  
 Oasis, 1,  Bout how you saved my life  
 Oasis, 1,  Bout how you saved my life  
 Oasis, 1,  Bout how you saved my life Who put the weight of the world on my shoulders  
 Oasis, 1,  Who put the lies in the truth that you sold us  Lost behind a silver screen  
 Oasis, 1,  are all the things you could've been to us So don't try to f k up my head with your problems  
 Oasis, 1,  I'm just tryin to fix up my bed in the doldrums Lost behind a silver screen  
 Oasis, 1,  are all the things you could've been in Love and Life soooooo Chorus  
 Oasis, 1,  Help me out my friend  
 Oasis, 1,  My head just started to hurt  
 Oasis, 1,  I don't pretend  
 Oasis, 1,  I've got all of the time in the world  
 Oasis, 1,  So now she's gone  
 Oasis, 1,  all alone in her own universe  
 Oasis, 1,  I still walk on  
 Oasis, 1,  Til I hold you within my world Help me out my friend  
 Oasis, 1,  My head just started to hurt  
 Oasis, 1,  I won't pretend  
 Oasis, 1,  I've got all of the time in the world  
 Oasis, 1,  So now she's gone  
 Oasis, 1,  all alone in her own universe  
 Oasis, 1,  I still walk on  
 Oasis, 1,  Til I hold you within my world Who put the weight of the world on my shoulders  
 Oasis, 1,  Who put the lies in the truth that you sold us  Take me when I'm young and true  
 Oasis, 1,  Was it me or was it you  
 Oasis, 1,  Take me when I'm not so strong  
 Oasis, 1,  Why has it taken you so long  
 Oasis, 1,  Take me when you feel I've gone  
 Oasis, 1,  I always knew I could be someone  
 Oasis, 1,  Take me if you think you're right  
 Oasis, 1,  Do it now before it's light Take me if you think I'm sweet  
 Oasis, 1,  Though my life feels incomplete  
 Oasis, 1,  Take me when I wish to live  
 Oasis, 1,  For I still have this to give Take me when I'm young and true  
 Oasis, 1,  Was it me or was it you  
 Oasis, 1,  Take me when I start to cry  
 Oasis, 1,  Take me take me don't ask why She's electric  
 Oasis, 1,  She's in a family full of eccentrics  
 Oasis, 1,  She done things I never expected  
 Oasis, 1,  And I need more time She's got a sister  
 Oasis, 1,  And God only knows how I've missed her  
 Oasis, 1,  And on the palm of her hand is a blister  
 Oasis, 1,  And I need more time And I want you to know  
 Oasis, 1,  I've got my mind made up now  
 Oasis, 1,  But I need more time And I want you to say  
 Oasis, 1,  Do you know what I'm saying  
 Oasis, 1,  But I need more Coz I'll be you and you'll be me  
 Oasis, 1,  There's lots and lots for us to see  
 Oasis, 1,  There's lots and lots for us to do  
 Oasis, 1,  She is electric can I be electric too She's got a brother  
 Oasis, 1,  We don't get on with one another  
 Oasis, 1,  But I quite fancy her mother  
 Oasis, 1,  And I think that she likes me She's got a cousin  
 Oasis, 1,  In fact she's got bout a dozen  
 Oasis, 1,  She's got one in the oven  
 Oasis, 1,  But it's nothing to do with me And I want you to know  
 Oasis, 1,  I've got my mind made up now  
 Oasis, 1,  But I need more time And I want you to say  
 Oasis, 1,  Do you know what I'm saying  
 Oasis, 1,  But I need more Coz I'll be you and you'll be me  
 Oasis, 1,  There's lots and lots for us to see  
 Oasis, 1,  There's lots and lots for us to do  
 Oasis, 1,  She is electric can I be electric too Can I be electric too  
 Oasis, 1,  Can I be electric too  
 Oasis, 1,  Can I be electric too  We the people fight for our existence  
 Oasis, 1,  We don't claim to be perfect  
 Oasis, 1,  But we're free  
 Oasis, 1,  We dream our dreams alone  
 Oasis, 1,  With no resistance  
 Oasis, 1,  Fading like the stars we wish to be You know I didn't mean  
 Oasis, 1,  What I just said  
 Oasis, 1,  But my God woke up  
 Oasis, 1,  On the wrong side of his bed  
 Oasis, 1,  And it just don't matter now Cos little by little  
 Oasis, 1,  We gave you everything  
