 Aerosmith, 0,  And thank God we're together  
 Aerosmith, 0,  And I just want to stay with you in this moment forever  
 Aerosmith, 0,  Forever and ever I don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing And I don't want to miss one smile  
 Aerosmith, 0,  I don't want to miss one kiss  
 Aerosmith, 0,  Well I just want to be with you right here with you  
 Aerosmith, 0,  Just like this I just want to hold you close  
 Aerosmith, 0,  I feel your heart so close to mine  
 Aerosmith, 0,  And just stay here in this moment  
 Aerosmith, 0,  For all of the rest of time  
 Aerosmith, 0,  Yeah-yeah-yeah-yeah-yeah  Don't want to close my eyes  
 Aerosmith, 0,  Don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing I don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep yeah  
 Aerosmith, 0,  I don't want to miss a thing I could stay awake just to hear you breathing  
 Aerosmith, 0,  Watch you smile while you are sleeping  
 Aerosmith, 0,  While you're far away and dreaming  
 Aerosmith, 0,  I could spend my life in this sweet surrender  
 Aerosmith, 0,  I could stay lost in this moment forever  
 Aerosmith, 0,  When every moment spent with you is a moment I treasure Chorus  
 Aerosmith, 0,  I don't wanna close my eyes  
 Aerosmith, 0,  I don't wanna fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't wanna miss a thing  
 Aerosmith, 0,  Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream would never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't wanna miss a thing Lying close to you  
 Aerosmith, 0,  feeling your heart beating  
 Aerosmith, 0,  And I'm wondering what you're dreaming  
 Aerosmith, 0,  Wondering if it's me you're seeing  
 Aerosmith, 0,  And then I kiss your eyes  
 Aerosmith, 0,  And thank God we're together  
 Aerosmith, 0,  I just wanna stay with you in this moment forever  
 Aerosmith, 0,  Forever and ever  Chorus  And I don't wanna miss one smile  
 Aerosmith, 0,  I don't wanna miss one kiss  
 Aerosmith, 0,  I just wanna be with you  
 Aerosmith, 0,  Right here with you just like this  
 Aerosmith, 0,  Well I just wanna hold you close  
 Aerosmith, 0,  And feel your heart so close to mine  
 Aerosmith, 0,  And just stay here in this moment  
 Aerosmith, 0,  For all the rest of time  
 Aerosmith, 0,  Yeah yeah yeah yeah yeah  Chorus repeated 2 times  Don't wanna close my eyes  
 Aerosmith, 0,  Don't wanna fall asleep yeah  
 Aerosmith, 0,  I don't wanna miss a thing I could stay awake just to hear you breathing  
 Aerosmith, 0,  Watch you smile while you are sleeping  
 Aerosmith, 0,  While you're far away and dreaming I could spend my life in this sweet surrender  
 Aerosmith, 0,  I could stay lost in this moment forever  
 Aerosmith, 0,  Ooh every moment spent with you is a moment I treasure Don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Lying close to you feeling your heart beating  
 Aerosmith, 0,  And I'm wondering what you're dreaming  
 Aerosmith, 0,  Wondering if it's me you're seeing Then I kiss your eyes  
 Aerosmith, 0,  And thank God we're together  
 Aerosmith, 0,  And I just want to stay with you in this moment forever  
 Aerosmith, 0,  Forever and ever I don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing And I don't want to miss one smile  
 Aerosmith, 0,  I don't want to miss one kiss  
 Aerosmith, 0,  Well I just want to be with you right here with you  
 Aerosmith, 0,  Just like this I just want to hold you close  
 Aerosmith, 0,  I feel your heart so close to mine  
 Aerosmith, 0,  And just stay here in this moment  
 Aerosmith, 0,  For all of the rest of time  
 Aerosmith, 0,  Yeah-yeah-yeah-yeah-yeah  Don't want to close my eyes  
 Aerosmith, 0,  Don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing I don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep yeah  
 Aerosmith, 0,  I don't want to miss a thing Backstroke lover  
 Aerosmith, 0,  Always hidin neath the covers  
 Aerosmith, 0,  Til I talked to your daddy he say He said You ain t seen nothin   
 Aerosmith, 0,  Til you re down on a muffin  
 Aerosmith, 0,  Then you re sure to be a-changin  your ways  I met a cheerleader  
 Aerosmith, 0,  Was a real young bleeder  
 Aerosmith, 0,  Oh the times I could reminisce Cause the best things of lovin  
 Aerosmith, 0,  With her sister and her cousin  
 Aerosmith, 0,  Only started with a little kiss  
 Aerosmith, 0,  Like this Seesaw swingin  with the boys in the school  
 Aerosmith, 0,  And your feet flyin  up in the air  
 Aerosmith, 0,  Singing Hey diddle diddle  
 Aerosmith, 0,  With your kitty in the middle  
 Aerosmith, 0,  Of the swing like you didn t care So I took a big chance  
 Aerosmith, 0,  At the high school dance  
 Aerosmith, 0,  With a missy who was ready to play  
 Aerosmith, 0,  Wasn't me she was foolin  
 Aerosmith, 0,  Cause she knew what she was doin  
 Aerosmith, 0,  And I knowed love was here to stay  
 Aerosmith, 0,  When she told me to Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Just gimme a kiss  
 Aerosmith, 0,  Like this  Schoolgirl sweetie with a classy kinda sassy  
 Aerosmith, 0,  Little skirt's climbin way up the knee  
 Aerosmith, 0,  There was three young ladies in the school gym locker  
 Aerosmith, 0,  When I noticed they was lookin at me I was a high school loser never made it with a lady  
 Aerosmith, 0,  Til the boys told me somethin I missed  
 Aerosmith, 0,  Then my next door neighbor with a daughter had a favor  
 Aerosmith, 0,  So I gave her just a little kiss  
 Aerosmith, 0,  Like this Seesaw swingin  with the boys in the school  
 Aerosmith, 0,  And your feet flyin  up in the air  
 Aerosmith, 0,  Singing Hey diddle diddle  
 Aerosmith, 0,  With your kitty in the middle  
 Aerosmith, 0,  Of the swing like you didn t care So I took a big chance  
 Aerosmith, 0,  At the high school dance  
 Aerosmith, 0,  With a missy who was ready to play  
 Aerosmith, 0,  Wasn't me she was foolin  
 Aerosmith, 0,  Cause she knew what she was doin  
 Aerosmith, 0,  When she told me how to walk this way  
 Aerosmith, 0,  She told me to Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Walk this way  
 Aerosmith, 0,  Just gimme a kiss  
 Aerosmith, 0,  Like this  There was a time  
 Aerosmith, 0,  When I was so broken hearted  
 Aerosmith, 0,  Love wasn't much of a friend of mine  
 Aerosmith, 0,  The tables have turned yeah Cause me and them ways have parted  
 Aerosmith, 0,  That kind of love was the killin kind  
 Aerosmith, 0,  Now listen  
 Aerosmith, 0,  All I want is someone I can't resist  
 Aerosmith, 0,  I know all I need to know by the way that I got kissed  
 Aerosmith, 0,  I was cryin when I met you  
 Aerosmith, 0,  Now I'm tryin to forget you  
 Aerosmith, 0,  Love is sweet misery  
 Aerosmith, 0,  I was cryin just to get you  
 Aerosmith, 0,  Now I'm dyin cause I let you  
 Aerosmith, 0,  Do what you do - down on me  
 Aerosmith, 0,  Now there's not even breathin room  
 Aerosmith, 0,  Between pleasure and pain  
 Aerosmith, 0,  Yeah you cry when we're makin love  
 Aerosmith, 0,  Must be one and the same  
 Aerosmith, 0,  It's down on me  
 Aerosmith, 0,  Yeah I got to tell you one thing  
 Aerosmith, 0,  It's been on my mind  
 Aerosmith, 0,  Girl I gotta say  
 Aerosmith, 0,  We're partners in crime  
 Aerosmith, 0,  You got that certain something  
 Aerosmith, 0,  What you give to me  
 Aerosmith, 0,  Takes my breath away  
 Aerosmith, 0,  Now the word out on the street  
 Aerosmith, 0,  Is the devil's in your kiss  
 Aerosmith, 0,  If our love goes up in flames  
 Aerosmith, 0,  It's a fire I can't resist  
 Aerosmith, 0,  I was cryin when I met you  
 Aerosmith, 0,  Now I'm tryin to forget you  
 Aerosmith, 0,  Your love is sweet misery  
 Aerosmith, 0,  I was cryin just to get you  
 Aerosmith, 0,  Now I'm dyin cause I let you  
 Aerosmith, 0,  Do what you do to me  
 Aerosmith, 0,  Cause what you got inside  
 Aerosmith, 0,  Ain't where your love should stay  
 Aerosmith, 0,  Yeah our love sweet love ain't love  
 Aerosmith, 0,  If you give your heart away  
 Aerosmith, 0,  I was cryin when I met you  
 Aerosmith, 0,  Now I'm tryin to forget you  
 Aerosmith, 0,  Your love is sweet misery  
 Aerosmith, 0,  I was cryin just to get you  
 Aerosmith, 0,  Now I'm dyin just to let you  
 Aerosmith, 0,  Do what you do what you do down to me  
 Aerosmith, 0,  baby baby baby  
 Aerosmith, 0,  I was cryin when I met you  
 Aerosmith, 0,  Now I'm tryin to forget you  
 Aerosmith, 0,  Your love is sweet misery  
 Aerosmith, 0,  I was cryin when I met you  
 Aerosmith, 0,  Now I'm dyin cause I let you  
 Aerosmith, 0,  Do what you do down to down to down to down to  
 Aerosmith, 0,  I was cryin when I met you  
 Aerosmith, 0,  Now I'm dyin to forget you  
 Aerosmith, 0,  Your love is sweet  
 Aerosmith, 0,  I was cryin when I met you Sweet Emotion Sweet Emotion You talk about things that nobody cares  
 Aerosmith, 0,  You're wearing out things that nobody wears  
 Aerosmith, 0,  You're calling my name but I gotta make clear  
 Aerosmith, 0,  I can't say baby where I'll be in a year  
 Aerosmith, 0,  When Some Sweet Talkin Mama with a face like a gent Said my get up and go musta got up and went  
 Aerosmith, 0,  Well I got good news she's a real good liar Cause the backstage boogie set your pants on fire Sweet Emotion Sweet Emotion When I pulled into town in a police car Your daddy said I took it just a little too far  
 Aerosmith, 0,  You're telling me things but your girlfriend lied  
 Aerosmith, 0,  You can't catch me cause the rabbit done died  
 Aerosmith, 0,  Yes it did  
 Aerosmith, 0,  You stand in the front just a shakin your ass  
 Aerosmith, 0,  I'll take you backstage you can drink from my glass  
 Aerosmith, 0,  I'll talk about somethin you can sure understand  
 Aerosmith, 0,  Cause a month on the road and I'll be eaten from your hand It ain't easy  
 Aerosmith, 0,  Livin like a gypsy  
 Aerosmith, 0,  Tell ya honey how I feel  
 Aerosmith, 0,  I've been dreamin Floatin down the stream n  
 Aerosmith, 0,  Losin touch with all that's real  
 Aerosmith, 0,  Whole earth lover  
 Aerosmith, 0,  Keepin under cover Never know where ya been  
 Aerosmith, 0,  You've been fadin  
 Aerosmith, 0,  Always out paradin  
 Aerosmith, 0,  Keep in touch with Mama Kin Well you've always got your tail on the wag  
 Aerosmith, 0,  Shootin fire from your mouth  
 Aerosmith, 0,  Just like a dragon  
 Aerosmith, 0,  You act like a perpertual drag You better check it out  
 Aerosmith, 0,  Cause someday soon you'll have to  
 Aerosmith, 0,  Climb back on the wagon  
 Aerosmith, 0,  It ain't easy Livin like you wanna  
 Aerosmith, 0,  It's so hard to find peace of mind  
 Aerosmith, 0,  Yes it is  
 Aerosmith, 0,  The way I see it You gotta say shit  
 Aerosmith, 0,  But don't forget to drop me a line  
 Aerosmith, 0,  Said you're bald as an egg when you're eighteen  
 Aerosmith, 0,  Workin for your dad is just a drag You still stuff your mouth with your dreams  
 Aerosmith, 0,  You better check it out  
 Aerosmith, 0,  Cause someday soon you'll have to  
 Aerosmith, 0,  Climb back on the wagon Keep in touch with Mama Kin  
 Aerosmith, 0,  Tell her where you've gone and been  
 Aerosmith, 0,  Livin out your fantasy  
 Aerosmith, 0,  Sleepin late and smokin tea Keep in touch with Mama Kin  
 Aerosmith, 0,  Tell her where you've gone and been  
 Aerosmith, 0,  Livin out your fantasy  
 Aerosmith, 0,  Sleepin late and smokin tea It ain't easy  
 Aerosmith, 0,  Livin like you wanna  
 Aerosmith, 0,  It's so hard to find peace of mind  
 Aerosmith, 0,  Yes it is  
 Aerosmith, 0,  The way I see it  
 Aerosmith, 0,  You gotta say shit  
 Aerosmith, 0,  But don't forget to drop me a line  
 Aerosmith, 0,  Said you're bald as an egg at eighteen  
 Aerosmith, 0,  Workin for your dad is just a drag  
 Aerosmith, 0,  You still stuff your mouth with your dream  
 Aerosmith, 0,  You better check it out  
 Aerosmith, 0,  Cause someday soon you'll have to  
 Aerosmith, 0,  Climb back on the wagon  
 Aerosmith, 0,  Keep in touch with Mama Kin  
 Aerosmith, 0,  Tell her where you've gone and been  
 Aerosmith, 0,  Livin out your fantasy  
 Aerosmith, 0,  Sleepin late and smokin tea  
 Aerosmith, 0,  Keep in touch with Mama Kin  
 Aerosmith, 0,  Tell her where you've gone and been  
 Aerosmith, 0,  Livin out your fantasy  
 Aerosmith, 0,  Sleepin late and smokin tea Here come ol flat top  
 Aerosmith, 0,  he come grooving up slowly  
 Aerosmith, 0,  he got joo joo eye-ball  
 Aerosmith, 0,  he one holy roller  
 Aerosmith, 0,  he got hair down to his knee  
 Aerosmith, 0,  got to be a joker he just do what he please  
 Aerosmith, 0,  He wear no shoeshine  
 Aerosmith, 0,  he got toe jam football  
 Aerosmith, 0,  he got monkey finger  
 Aerosmith, 0,  he shoot coca-cola  
 Aerosmith, 0,  he say i know you you know me  one thing i can tell you  
 Aerosmith, 0,  is you got to be free  
 Aerosmith, 0,  come together right now over me  He bag production  
 Aerosmith, 0,  he got walrus gumboot  
 Aerosmith, 0,  he got o-no side board  
 Aerosmith, 0,  he one spinal cracker  
 Aerosmith, 0,  he got feet down below his knee  
 Aerosmith, 0,  hold you in his armchair  you can feel his disease  
 Aerosmith, 0,  come together right now over me  
 Aerosmith, 0,  He roller coaster  he got early warning  
 Aerosmith, 0,  he got muddy water  
 Aerosmith, 0,  he one mojo filter  
 Aerosmith, 0,  he say one and one and one is three  
 Aerosmith, 0,  got to be good looking  
 Aerosmith, 0,  cause he so hard to see  
 Aerosmith, 0,  come together right now over me  
 Aerosmith, 0,  Come together  
 Aerosmith, 0,  come together  
 Aerosmith, 0,  come together  
 Aerosmith, 0,  come together Come ere baby  
 Aerosmith, 0,  You know you drive me up the wall  
 Aerosmith, 0,  The way you make good on all the nasty tricks you pull  
 Aerosmith, 0,  Seems like we're makin up more than we're makin love  
 Aerosmith, 0,  And it always seems you got someone on your mind other than me  
 Aerosmith, 0,  Girl you got to change your crazy ways  
 Aerosmith, 0,  You hear me  
 Aerosmith, 0,  Say you're leavin on the seven-thirty train  
 Aerosmith, 0,  And that you're headin out to Hollywood  
 Aerosmith, 0,  Girl you been givin me the line so many times  
 Aerosmith, 0,  It kinda gets like feelin bad looks good yeah  
 Aerosmith, 0,  That kinda lovin  
 Aerosmith, 0,  Turns a man to a slave  
 Aerosmith, 0,  That kinda lovin  
 Aerosmith, 0,  Sends a man right to his grave  
 Aerosmith, 0,  I go crazy crazy  
 Aerosmith, 0,  Baby I go crazy  
 Aerosmith, 0,  You turn it on then you're gone  
 Aerosmith, 0,  Yeah you drive me  
 Aerosmith, 0,  Crazy crazy  
 Aerosmith, 0,  Crazy for you baby  
 Aerosmith, 0,  What can I do honey  
 Aerosmith, 0,  I feel like the color blue  
 Aerosmith, 0,  You're packin up your stuff and talkin like it's tough  
 Aerosmith, 0,  And tryin to tell me that it's time to go yeah  
 Aerosmith, 0,  But I know you ain't wearin nothin underneath that overcoat whoa  
 Aerosmith, 0,  And it's all a show yeah  
 Aerosmith, 0,  That kinda lovin  
 Aerosmith, 0,  Makes me wanna pull down the shade yeah  
 Aerosmith, 0,  That kinda lovin  
 Aerosmith, 0,  Yeah now I'm never never never never gonna be the same  
 Aerosmith, 0,  I go crazy crazy  
 Aerosmith, 0,  Baby I go crazy  
 Aerosmith, 0,  You turn it on then you're gone  
 Aerosmith, 0,  Yeah you drive me  
 Aerosmith, 0,  Crazy crazy  
 Aerosmith, 0,  Crazy for you baby  
 Aerosmith, 0,  What can I do honey  
 Aerosmith, 0,  I feel like the color blue  
 Aerosmith, 0,  I'm losin my mind girl  
 Aerosmith, 0,  Cause I'm goin crazy  
 Aerosmith, 0,  I need your love honey  
 Aerosmith, 0,  I need your love  
 Aerosmith, 0,  Crazy crazy  
 Aerosmith, 0,  Crazy for you baby  
 Aerosmith, 0,  I'm losin my mind girl  
 Aerosmith, 0,  Cause I'm goin crazy  
 Aerosmith, 0,  Crazy crazy  
 Aerosmith, 0,  Crazy for you baby  
 Aerosmith, 0,  You turn it on then you're gone  
 Aerosmith, 0,  Yeah you drive me There goes my old girlfriend there's another diamond ring  
 Aerosmith, 0,  And uh all those late night promises I guess they don't mean a thing  
 Aerosmith, 0,  So baby what's the story  
 Aerosmith, 0,  Did you find another man  
 Aerosmith, 0,  Is it easy to sleep in the bed that we made  
 Aerosmith, 0,  When you don't look back I guess the feelings start to fade away  
 Aerosmith, 0,  I used to feel your fire  
 Aerosmith, 0,  But now it's cold inside  
 Aerosmith, 0,  And you're back on the street like you didn't miss a beat yeah Tell me what it takes to let you go  
 Aerosmith, 0,  Tell me how the pain's supposed to go  
 Aerosmith, 0,  Tell me how it is that you can sleep in the night without thinking you lost  
 Aerosmith, 0,  Ev'rything that was good in your life to the toss of the dice  
 Aerosmith, 0,  Tell me what it takes to let you go Yeah  
 Aerosmith, 0,  Girl before I met you I was F I N E Fine  
 Aerosmith, 0,  But your love made me a prisoner yeah my heart's been doing time  
 Aerosmith, 0,  You spent me up like money then you hung me out to dry  
 Aerosmith, 0,  It was easy to keep all your lies in disguise  
 Aerosmith, 0,  Cause you had me in deep with the devil in your eyes  
 Aerosmith, 0,  Tell me what it takes to let you go  
 Aerosmith, 0,  Tell me how the pain's supposed to go  
 Aerosmith, 0,  Tell me how it is that you can sleep in the night without thinking you lost  
 Aerosmith, 0,  Ev'rything that was good in your life to the toss of the dice  
 Aerosmith, 0,  Tell me what it takes to let you go  
 Aerosmith, 0,  Guitar  
 Aerosmith, 0,  Tell me that you're happy that you're on your own Yeah yeah  
 Aerosmith, 0,  Yeah tell me that it's better when you're all alone  
 Aerosmith, 0,  Tell me that your body doesn't miss my touch  
 Aerosmith, 0,  Tell me that my lovin didn't mean that much  
 Aerosmith, 0,  Tell me you ain't dyin when you're cryin for me  
 Aerosmith, 0,  Tell me what it takes to let you go  
 Aerosmith, 0,  Tell me how the pain's supposed to go  
 Aerosmith, 0,  Uh tell me how it is that you can sleep in the night without thinkin you lost  
 Aerosmith, 0,  Ev'rything that was good in your life to the toss of the dice  
 Aerosmith, 0,  Tell me who's to blame for thinkin twice  
 Aerosmith, 0,  No no no no  
 Aerosmith, 0,  Cause I don't wanna burn in paradise  
 Aerosmith, 0,  Oo Let go Let go Let go  
 Aerosmith, 0,  I don't wanna burn in paradise  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go  
 Aerosmith, 0,  Let it go let it go let it go let it go let it go let it go let it go I could stay awake just to hear you breathing  
 Aerosmith, 0,  Watch you smile while you are sleeping  
 Aerosmith, 0,  While you're far away and dreaming I could spend my life in this sweet surrender  
 Aerosmith, 0,  I could stay lost in this moment forever  
 Aerosmith, 0,  Ooh every moment spent with you is a moment I treasure Don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Lying close to you feeling your heart beating  
 Aerosmith, 0,  And I'm wondering what you're dreaming  
 Aerosmith, 0,  Wondering if it's me you're seeing Then I kiss your eyes  
 Aerosmith, 0,  And thank God we're together  
 Aerosmith, 0,  And I just want to stay with you in this moment forever  
 Aerosmith, 0,  Forever and ever I don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing And I don't want to miss one smile  
 Aerosmith, 0,  I don't want to miss one kiss  
 Aerosmith, 0,  Well I just want to be with you right here with you  
 Aerosmith, 0,  Just like this I just want to hold you close  
 Aerosmith, 0,  I feel your heart so close to mine  
 Aerosmith, 0,  And just stay here in this moment  
 Aerosmith, 0,  For all of the rest of time  
 Aerosmith, 0,  Yeah-yeah-yeah-yeah-yeah  Don't want to close my eyes  
 Aerosmith, 0,  Don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing I don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep  
 Aerosmith, 0,  Cause I'd miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Cause even when I dream of you  
 Aerosmith, 0,  The sweetest dream will never do  
 Aerosmith, 0,  I'd still miss you babe  
 Aerosmith, 0,  And I don't want to miss a thing Don't want to close my eyes  
 Aerosmith, 0,  I don't want to fall asleep yeah  
 Aerosmith, 0,  I don't want to miss a thing I'm alone  
 Aerosmith, 0,  yeah I don't know if I can face the night  
 Aerosmith, 0,  I'm in tears  
 Aerosmith, 0,  and the cryin that I do is for you  
 Aerosmith, 0,  I want your love  
 Aerosmith, 0,  Let's break the walls between us  
 Aerosmith, 0,  Don't make it tough  
 Aerosmith, 0,  I'll put away my pride  
 Aerosmith, 0,  Enough's enough  
 Aerosmith, 0,  I've suffered and I've seen the light Baby you're my angel  
 Aerosmith, 0,  Come and save me tonight  
 Aerosmith, 0,  You're my angel  
 Aerosmith, 0,  Come and make it all right  
 Aerosmith, 0,  Don't know what I'm gonna do about this feeling inside  
 Aerosmith, 0,  Yes it's true  
 Aerosmith, 0,  loneliness took me for a ride  
 Aerosmith, 0,  Without your love  
 Aerosmith, 0,  I'm nothing but a beggar  
 Aerosmith, 0,  Without your love  
 Aerosmith, 0,  a dog without a bone  
 Aerosmith, 0,  What can I do  
 Aerosmith, 0,  I'm sleepin in this bed alone  
 Aerosmith, 0,  Baby you're my angel Come and save me tonight  
 Aerosmith, 0,  You're my angel  
 Aerosmith, 0,  Come and make it all right  
 Aerosmith, 0,  Come and save me tonight  
 Aerosmith, 0,  You're the reason I live  
 Aerosmith, 0,  You're the reason I die You're the reason I give  
 Aerosmith, 0,  when I break down and cry  
 Aerosmith, 0,  Don't need no reason why  
 Aerosmith, 0,  Baby baby baby  
 Aerosmith, 0,  You're my angel Come and save me tonight  
 Aerosmith, 0,  You're my angel  
 Aerosmith, 0,  Come and make it alright  
 Aerosmith, 0,  You're my angel  
 Aerosmith, 0,  Come and save me tonight You're my angel  
 Aerosmith, 0,  Come and take me alright  
 Aerosmith, 0,  Come and save me tonight  
